Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,seats,selling_price,age,car_name,km_driven
Ford,E-150,1996,regular unleaded,145,6,AUTOMATIC,rear wheel drive,3,,Midsize,Cargo Van,14,12,5657,5,2000,28,Ford E-150,74280
Ford,E-150,1996,regular unleaded,145,6,AUTOMATIC,rear wheel drive,3,,Midsize,Passenger Van,15,11,5657,5,2000,28,Ford E-150,58335
Ford,E-150,1996,regular unleaded,145,6,AUTOMATIC,rear wheel drive,3,,Midsize,Passenger Van,15,11,5657,5,2000,28,Ford E-150,75064
Ford,E-150,1996,regular unleaded,145,6,AUTOMATIC,rear wheel drive,3,,Midsize,Cargo Van,14,12,5657,5,2000,28,Ford E-150,47538
Ford,E-150,1997,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,,Midsize,Passenger Van,17,12,5657,5,2000,27,Ford E-150,21203
Ford,E-150,1997,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,,Midsize,Passenger Van,17,12,5657,5,2123,27,Ford E-150,74769
Ford,E-150,1997,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,,Midsize,Passenger Van,17,12,5657,5,2074,27,Ford E-150,54344
Ford,E-150,1997,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,,Midsize,Cargo Van,18,14,5657,5,2000,27,Ford E-150,37469
Ford,E-150,1998,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,,Midsize,Passenger Van,17,12,5657,5,2301,26,Ford E-150,53416
Ford,E-150,1998,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,,Midsize,Cargo Van,18,13,5657,5,2079,26,Ford E-150,75255
Ford,E-150,1998,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,,Midsize,Passenger Van,17,12,5657,5,2256,26,Ford E-150,83873
Ford,E-150,1998,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,,Midsize,Passenger Van,17,12,5657,5,2169,26,Ford E-150,68353
Ford,E-250,1996,regular unleaded,199,6,AUTOMATIC,rear wheel drive,3,,Large,Cargo Van,13,11,5657,5,2000,28,Ford E-250,21020
Ford,E-250,1996,regular unleaded,145,6,AUTOMATIC,rear wheel drive,3,,Midsize,Cargo Van,13,11,5657,5,2000,28,Ford E-250,66743
Ford,E-250,1996,regular unleaded,199,6,AUTOMATIC,rear wheel drive,3,,Large,Cargo Van,13,11,5657,5,2000,28,Ford E-250,45195
Ford,E-250,1996,regular unleaded,145,6,AUTOMATIC,rear wheel drive,3,,Midsize,Cargo Van,13,11,5657,5,2000,28,Ford E-250,74801
Ford,E-250,1997,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,,Large,Cargo Van,17,12,5657,5,2000,27,Ford E-250,79470
Ford,E-250,1997,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,,Large,Cargo Van,17,12,5657,5,2000,27,Ford E-250,40979
Ford,E-250,1997,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,,Midsize,Cargo Van,17,12,5657,5,2000,27,Ford E-250,84541
Ford,E-250,1997,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,,Midsize,Cargo Van,17,12,5657,5,2000,27,Ford E-250,20781
Ford,E-250,1998,regular unleaded,235,6,AUTOMATIC,rear wheel drive,3,,Midsize,Cargo Van,17,13,5657,5,2080,26,Ford E-250,73782
Ford,E-250,1998,regular unleaded,235,6,AUTOMATIC,rear wheel drive,3,,Large,Cargo Van,17,13,5657,5,2107,26,Ford E-250,66005
Mercedes-Benz,E-Class,2015,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,Coupe,28,20,617,5,55850,9,Mercedes-Benz E-Class,70991
Mercedes-Benz,E-Class,2015,premium unleaded (required),550,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,23,16,617,5,93600,9,Mercedes-Benz E-Class,57731
Mercedes-Benz,E-Class,2015,premium unleaded (required),329,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,29,20,617,5,53350,9,Mercedes-Benz E-Class,74688
Mercedes-Benz,E-Class,2015,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance,Hybrid",Midsize,Sedan,29,24,617,5,57100,9,Mercedes-Benz E-Class,50639
Mercedes-Benz,E-Class,2015,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,28,20,617,5,54800,9,Mercedes-Benz E-Class,33607
Mercedes-Benz,E-Class,2015,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Wagon,27,20,617,5,59000,9,Mercedes-Benz E-Class,37408
Mercedes-Benz,E-Class,2015,diesel,195,4,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Midsize,Sedan,38,27,617,5,54300,9,Mercedes-Benz E-Class,30587
Mercedes-Benz,E-Class,2015,premium unleaded (required),402,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Convertible,26,17,617,5,67750,9,Mercedes-Benz E-Class,74770
Mercedes-Benz,E-Class,2015,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,617,5,52300,9,Mercedes-Benz E-Class,41418
Mercedes-Benz,E-Class,2015,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,22,15,617,5,100600,9,Mercedes-Benz E-Class,21540
Mercedes-Benz,E-Class,2015,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Wagon,21,15,617,5,103200,9,Mercedes-Benz E-Class,38622
Mercedes-Benz,E-Class,2015,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,617,5,52300,9,Mercedes-Benz E-Class,55439
Mercedes-Benz,E-Class,2015,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,28,20,617,5,64850,9,Mercedes-Benz E-Class,23069
Mercedes-Benz,E-Class,2015,diesel,195,4,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Midsize,Sedan,38,27,617,5,54300,9,Mercedes-Benz E-Class,27510
Mercedes-Benz,E-Class,2015,premium unleaded (required),402,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Coupe,26,18,617,5,59400,9,Mercedes-Benz E-Class,57151
Mercedes-Benz,E-Class,2015,premium unleaded (required),329,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Convertible,29,20,617,5,61350,9,Mercedes-Benz E-Class,68881
Mercedes-Benz,E-Class,2015,diesel,195,4,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Midsize,Sedan,42,28,617,5,51800,9,Mercedes-Benz E-Class,35659
Mercedes-Benz,E-Class,2015,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Wagon,27,20,617,5,59000,9,Mercedes-Benz E-Class,51714
Mercedes-Benz,E-Class,2015,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,28,20,617,5,54800,9,Mercedes-Benz E-Class,43665
Mercedes-Benz,E-Class,2015,diesel,195,4,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Midsize,Sedan,42,28,617,5,51800,9,Mercedes-Benz E-Class,55182
Mercedes-Benz,E-Class,2015,premium unleaded (required),329,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,617,5,62350,9,Mercedes-Benz E-Class,69440
Mercedes-Benz,E-Class,2016,premium unleaded (required),329,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,617,5,63100,8,Mercedes-Benz E-Class,75136
Mercedes-Benz,E-Class,2016,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Wagon,27,20,617,5,59900,8,Mercedes-Benz E-Class,40007
Mercedes-Benz,E-Class,2016,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Wagon,27,20,617,5,59900,8,Mercedes-Benz E-Class,31014
Mercedes-Benz,E-Class,2016,diesel,195,4,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Midsize,Sedan,38,27,617,5,55150,8,Mercedes-Benz E-Class,65408
Mercedes-Benz,E-Class,2016,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,617,5,53100,8,Mercedes-Benz E-Class,33096
Mercedes-Benz,E-Class,2016,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,28,20,617,5,65600,8,Mercedes-Benz E-Class,84260
Mercedes-Benz,E-Class,2016,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,22,15,617,5,101700,8,Mercedes-Benz E-Class,22558
Mercedes-Benz,E-Class,2016,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,617,5,53100,8,Mercedes-Benz E-Class,81338
Mercedes-Benz,E-Class,2016,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,28,20,617,5,55600,8,Mercedes-Benz E-Class,59875
Mercedes-Benz,E-Class,2016,premium unleaded (required),329,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,29,20,617,5,54200,8,Mercedes-Benz E-Class,49608
Mercedes-Benz,E-Class,2016,premium unleaded (required),402,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Coupe,26,18,617,5,60300,8,Mercedes-Benz E-Class,59936
Mercedes-Benz,E-Class,2016,premium unleaded (required),329,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Convertible,29,20,617,5,62250,8,Mercedes-Benz E-Class,57570
Mercedes-Benz,E-Class,2016,diesel,195,4,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Midsize,Sedan,38,27,617,5,55150,8,Mercedes-Benz E-Class,35585
Mercedes-Benz,E-Class,2016,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,28,20,617,5,55600,8,Mercedes-Benz E-Class,73720
Mercedes-Benz,E-Class,2016,premium unleaded (required),402,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Convertible,26,17,617,5,68700,8,Mercedes-Benz E-Class,34215
Mercedes-Benz,E-Class,2016,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Wagon,21,15,617,5,104300,8,Mercedes-Benz E-Class,20112
Mercedes-Benz,E-Class,2016,diesel,195,4,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Midsize,Sedan,42,28,617,5,52650,8,Mercedes-Benz E-Class,67034
Mercedes-Benz,E-Class,2016,diesel,195,4,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Midsize,Sedan,42,28,617,5,52650,8,Mercedes-Benz E-Class,58784
Mercedes-Benz,E-Class,2016,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,Coupe,28,20,617,5,56700,8,Mercedes-Benz E-Class,60331
Mercedes-Benz,E-Class,2017,premium unleaded (required),329,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Convertible,29,20,617,5,62600,7,Mercedes-Benz E-Class,55672
Mercedes-Benz,E-Class,2017,premium unleaded (required),241,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,29,22,617,5,54650,7,Mercedes-Benz E-Class,80623
Mercedes-Benz,E-Class,2017,premium unleaded (required),241,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,29,22,617,5,54650,7,Mercedes-Benz E-Class,77879
Mercedes-Benz,E-Class,2017,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,Coupe,28,20,617,5,57050,7,Mercedes-Benz E-Class,49238
Mercedes-Benz,E-Class,2017,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,30,22,617,5,52150,7,Mercedes-Benz E-Class,75736
Mercedes-Benz,E-Class,2017,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,30,22,617,5,52150,7,Mercedes-Benz E-Class,36815
Mercedes-Benz,E-Class,2017,premium unleaded (required),329,6,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Coupe,29,20,617,5,54550,7,Mercedes-Benz E-Class,48890
Mercedes-Benz,E-Class,2017,premium unleaded (required),402,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Coupe,26,18,617,5,60650,7,Mercedes-Benz E-Class,68250
Mercedes-Benz,E-Class,2017,premium unleaded (required),402,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Convertible,25,17,617,5,69100,7,Mercedes-Benz E-Class,75729
Volkswagen,e-Golf,2015,electric,115,,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,105,126,873,5,33450,9,Volkswagen e-Golf,29994
Volkswagen,e-Golf,2015,electric,115,,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,105,126,873,5,35445,9,Volkswagen e-Golf,62341
Volkswagen,e-Golf,2016,electric,115,,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,105,126,873,5,28995,8,Volkswagen e-Golf,30055
Volkswagen,e-Golf,2016,electric,115,,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,105,126,873,5,35595,8,Volkswagen e-Golf,39888
Ford,E-Series Van,2012,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,16,12,5657,5,31460,12,Ford E-Series Van,77655
Ford,E-Series Van,2012,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,17,13,5657,5,26630,12,Ford E-Series Van,47578
Ford,E-Series Van,2012,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,17,13,5657,5,27630,12,Ford E-Series Van,59158
Ford,E-Series Van,2012,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,17,13,5657,5,28985,12,Ford E-Series Van,65227
Ford,E-Series Van,2012,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,17,13,5657,5,27840,12,Ford E-Series Van,54382
Ford,E-Series Van,2012,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,16,12,5657,5,30560,12,Ford E-Series Van,35895
Ford,E-Series Van,2013,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,17,13,5657,5,27325,11,Ford E-Series Van,20791
Ford,E-Series Van,2013,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,16,12,5657,5,31485,11,Ford E-Series Van,29654
Ford,E-Series Van,2013,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,17,13,5657,5,30145,11,Ford E-Series Van,23835
Ford,E-Series Van,2013,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,17,13,5657,5,28785,11,Ford E-Series Van,77433
Ford,E-Series Van,2013,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,17,13,5657,5,28540,11,Ford E-Series Van,61171
Ford,E-Series Van,2013,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,16,12,5657,5,32385,11,Ford E-Series Van,49569
Ford,E-Series Van,2014,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,16,13,5657,5,28600,10,Ford E-Series Van,68985
Ford,E-Series Van,2014,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,16,12,5657,5,32760,10,Ford E-Series Van,35445
Ford,E-Series Van,2014,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,16,13,5657,5,30060,10,Ford E-Series Van,39602
Ford,E-Series Van,2014,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,16,13,5657,5,31420,10,Ford E-Series Van,83409
Ford,E-Series Van,2014,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,16,12,5657,5,33660,10,Ford E-Series Van,71335
Ford,E-Series Van,2014,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,16,13,5657,5,29815,10,Ford E-Series Van,59221
Ford,E-Series Wagon,2012,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,16,13,5657,5,28760,12,Ford E-Series Wagon,79366
Ford,E-Series Wagon,2012,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,5657,5,34320,12,Ford E-Series Wagon,56915
Ford,E-Series Wagon,2012,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,5657,5,35620,12,Ford E-Series Wagon,22750
Ford,E-Series Wagon,2012,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,5657,5,34160,12,Ford E-Series Wagon,60597
Ford,E-Series Wagon,2012,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,16,13,5657,5,31200,12,Ford E-Series Wagon,72355
Ford,E-Series Wagon,2012,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,5657,5,31855,12,Ford E-Series Wagon,43771
Ford,E-Series Wagon,2013,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,5657,5,35245,11,Ford E-Series Wagon,34740
Ford,E-Series Wagon,2013,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,5657,5,36545,11,Ford E-Series Wagon,23644
Ford,E-Series Wagon,2013,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,5657,5,32785,11,Ford E-Series Wagon,70134
Ford,E-Series Wagon,2013,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,5657,5,35085,11,Ford E-Series Wagon,51116
Ford,E-Series Wagon,2013,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,16,13,5657,5,29455,11,Ford E-Series Wagon,60553
Ford,E-Series Wagon,2013,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,16,13,5657,5,31900,11,Ford E-Series Wagon,27301
Ford,E-Series Wagon,2014,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,16,13,5657,5,32675,10,Ford E-Series Wagon,72287
Ford,E-Series Wagon,2014,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,5657,5,37320,10,Ford E-Series Wagon,23256
Ford,E-Series Wagon,2014,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,5657,5,36020,10,Ford E-Series Wagon,57577
Ford,E-Series Wagon,2014,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,5657,5,35860,10,Ford E-Series Wagon,43966
Ford,E-Series Wagon,2014,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,5657,5,33560,10,Ford E-Series Wagon,25438
Ford,E-Series Wagon,2014,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,16,13,5657,5,30230,10,Ford E-Series Wagon,72148
Mercedes-Benz,E55 AMG,1999,regular unleaded,349,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,Performance",Midsize,Sedan,21,15,617,5,5878,25,Mercedes-Benz E55 AMG,59757
Mercedes-Benz,E55 AMG,2000,regular unleaded,349,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,Performance",Midsize,Sedan,21,15,617,5,6120,24,Mercedes-Benz E55 AMG,40531
Toyota,ECHO,2003,regular unleaded,108,4,MANUAL,front wheel drive,4,,Compact,Sedan,38,30,2031,5,10775,21,Toyota ECHO,22951
Toyota,ECHO,2003,regular unleaded,108,4,AUTOMATIC,front wheel drive,4,,Compact,Sedan,36,28,2031,5,11575,21,Toyota ECHO,76027
Toyota,ECHO,2003,regular unleaded,108,4,MANUAL,front wheel drive,2,,Compact,Coupe,38,30,2031,5,10245,21,Toyota ECHO,22646
Toyota,ECHO,2003,regular unleaded,108,4,AUTOMATIC,front wheel drive,2,,Compact,Coupe,36,28,2031,5,11045,21,Toyota ECHO,38765
Toyota,ECHO,2004,regular unleaded,108,4,MANUAL,front wheel drive,4,,Compact,Sedan,38,30,2031,5,10885,20,Toyota ECHO,42739
Toyota,ECHO,2004,regular unleaded,108,4,AUTOMATIC,front wheel drive,4,,Compact,Sedan,36,28,2031,5,11685,20,Toyota ECHO,23172
Toyota,ECHO,2004,regular unleaded,108,4,AUTOMATIC,front wheel drive,2,,Compact,Coupe,36,28,2031,5,11155,20,Toyota ECHO,62640
Toyota,ECHO,2004,regular unleaded,108,4,MANUAL,front wheel drive,2,,Compact,Coupe,38,30,2031,5,10355,20,Toyota ECHO,69116
Toyota,ECHO,2005,regular unleaded,108,4,MANUAL,front wheel drive,4,,Compact,Sedan,38,30,2031,5,10985,19,Toyota ECHO,78712
Toyota,ECHO,2005,regular unleaded,108,4,AUTOMATIC,front wheel drive,2,,Compact,Coupe,36,28,2031,5,11255,19,Toyota ECHO,36508
Toyota,ECHO,2005,regular unleaded,108,4,AUTOMATIC,front wheel drive,4,,Compact,Sedan,36,28,2031,5,11785,19,Toyota ECHO,78279
Toyota,ECHO,2005,regular unleaded,108,4,MANUAL,front wheel drive,2,,Compact,Coupe,38,30,2031,5,10455,19,Toyota ECHO,40859
Mitsubishi,Eclipse Spyder,2010,regular unleaded,162,4,AUTOMATIC,front wheel drive,2,,Compact,Convertible,26,19,436,5,27799,14,Mitsubishi Eclipse Spyder,67837
Mitsubishi,Eclipse Spyder,2010,premium unleaded (recommended),265,6,AUTOMATIC,front wheel drive,2,Performance,Compact,Convertible,24,16,436,5,32599,14,Mitsubishi Eclipse Spyder,39227
Mitsubishi,Eclipse Spyder,2011,premium unleaded (recommended),265,6,AUTOMATIC,front wheel drive,2,Performance,Compact,Convertible,24,16,436,5,32599,13,Mitsubishi Eclipse Spyder,49472
Mitsubishi,Eclipse Spyder,2011,regular unleaded,162,4,AUTOMATIC,front wheel drive,2,,Compact,Convertible,27,20,436,5,27999,13,Mitsubishi Eclipse Spyder,50891
Mitsubishi,Eclipse Spyder,2012,regular unleaded,162,4,AUTOMATIC,front wheel drive,2,,Compact,Convertible,27,20,436,5,28299,12,Mitsubishi Eclipse Spyder,51499
Mitsubishi,Eclipse Spyder,2012,premium unleaded (recommended),265,6,AUTOMATIC,front wheel drive,2,Performance,Compact,Convertible,24,16,436,5,32599,12,Mitsubishi Eclipse Spyder,47639
Mitsubishi,Eclipse Spyder,2012,regular unleaded,162,4,AUTOMATIC,front wheel drive,2,,Compact,Convertible,27,20,436,5,27999,12,Mitsubishi Eclipse Spyder,43621
